"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1M_T2M","142","1987-12-01","1.32","4","10",
"OBS_DEU_P1M_T2M","142","1988-01-01","2.03","4","10",
"OBS_DEU_P1M_T2M","142","1988-02-01","0.92","4","10",
"OBS_DEU_P1M_T2M","142","1988-03-01","2.21","4","10",
"OBS_DEU_P1M_T2M","142","1988-04-01","8.38","4","10",
"OBS_DEU_P1M_T2M","142","1988-05-01","14.18","4","10",
"OBS_DEU_P1M_T2M","142","1988-06-01","15.24","4","10",
"OBS_DEU_P1M_T2M","142","1988-07-01","17.18","4","10",
"OBS_DEU_P1M_T2M","142","1988-08-01","16.79","4","10",
"OBS_DEU_P1M_T2M","142","1988-09-01","12.75","4","10",
"OBS_DEU_P1M_T2M","142","1988-10-01","9.77","4","10",
"OBS_DEU_P1M_T2M","142","1988-11-01","1.61","4","10",
"OBS_DEU_P1M_T2M","142","1988-12-01","1.87","4","10",
"OBS_DEU_P1M_T2M","142","1989-01-01","0.18","4","10",
"OBS_DEU_P1M_T2M","142","1989-02-01","2.09","4","10",
"OBS_DEU_P1M_T2M","142","1989-03-01","6.85","4","10",
"OBS_DEU_P1M_T2M","142","1989-04-01","7.13","4","10",
"OBS_DEU_P1M_T2M","142","1989-05-01","13.38","4","10",
"OBS_DEU_P1M_T2M","142","1989-06-01","14.25","4","10",
"OBS_DEU_P1M_T2M","142","1989-07-01","17.33","4","10",
"OBS_DEU_P1M_T2M","142","1989-08-01","16.62","4","10",
"OBS_DEU_P1M_T2M","142","1989-09-01","13.05","4","10",
"OBS_DEU_P1M_T2M","142","1989-10-01","8.62","4","10",
"OBS_DEU_P1M_T2M","142","1989-11-01","0.89","4","10",
"OBS_DEU_P1M_T2M","142","1989-12-01","1.22","4","10",
"OBS_DEU_P1M_T2M","142","1990-01-01","-1.15","4","10",
"OBS_DEU_P1M_T2M","142","1990-02-01","4.35","4","10",
"OBS_DEU_P1M_T2M","142","1990-03-01","6.27","4","10",
"OBS_DEU_P1M_T2M","142","1990-04-01","6.33","4","10",
"OBS_DEU_P1M_T2M","142","1990-05-01","13.57","4","10",
"OBS_DEU_P1M_T2M","142","1990-06-01","14.89","4","10",
"OBS_DEU_P1M_T2M","142","1990-07-01","16.45","4","10",
"OBS_DEU_P1M_T2M","142","1990-08-01","18.01","4","10",
"OBS_DEU_P1M_T2M","142","1990-09-01","11.23","4","10",
"OBS_DEU_P1M_T2M","142","1990-10-01","9.39","4","10",
"OBS_DEU_P1M_T2M","142","1990-11-01","3.64","4","10",
"OBS_DEU_P1M_T2M","142","1990-12-01","-0.99","4","10",
"OBS_DEU_P1M_T2M","142","1991-01-01","0.27","4","10",
"OBS_DEU_P1M_T2M","142","1991-02-01","-3.98","4","10",
"OBS_DEU_P1M_T2M","142","1991-03-01","5.48","4","10",
"OBS_DEU_P1M_T2M","142","1991-04-01","6.9","4","10",
"OBS_DEU_P1M_T2M","142","1991-05-01","8.97","4","10",
"OBS_DEU_P1M_T2M","142","1991-06-01","14.02","4","10",
"OBS_DEU_P1M_T2M","142","1991-07-01","18.85","4","10",
"OBS_DEU_P1M_T2M","142","1991-08-01","17.3","4","10",
"OBS_DEU_P1M_T2M","142","1991-09-01","14.14","4","10",
"OBS_DEU_P1M_T2M","142","1991-10-01","6.99","4","10",
"OBS_DEU_P1M_T2M","142","1991-11-01","2.67","4","10",
"OBS_DEU_P1M_T2M","142","1991-12-01","-2.33","4","10",
"OBS_DEU_P1M_T2M","142","1992-01-01","-0.67","4","10",
"OBS_DEU_P1M_T2M","142","1992-02-01","0.97","4","10",
"OBS_DEU_P1M_T2M","142","1992-03-01","4.16","4","10",
"OBS_DEU_P1M_T2M","142","1992-04-01","7.15","4","10",
"OBS_DEU_P1M_T2M","142","1992-05-01","14.4","4","10",
"OBS_DEU_P1M_T2M","142","1992-06-01","16.15","4","10",
"OBS_DEU_P1M_T2M","142","1992-07-01","18.57","4","10",
"OBS_DEU_P1M_T2M","142","1992-08-01","20.13","4","10",
"OBS_DEU_P1M_T2M","142","1992-09-01","13.08","4","10",
"OBS_DEU_P1M_T2M","142","1992-10-01","7.03","4","10",
"OBS_DEU_P1M_T2M","142","1992-11-01","5.04","4","10",
"OBS_DEU_P1M_T2M","142","1992-12-01","-0.47","4","10",
"OBS_DEU_P1M_T2M","142","1993-01-01","2.25","4","10",
"OBS_DEU_P1M_T2M","142","1993-02-01","-3.05","4","10",
"OBS_DEU_P1M_T2M","142","1993-03-01","2.17","4","10",
"OBS_DEU_P1M_T2M","142","1993-04-01","10.23","4","10",
"OBS_DEU_P1M_T2M","142","1993-05-01","14.7","4","10",
"OBS_DEU_P1M_T2M","142","1993-06-01","15.98","4","10",
"OBS_DEU_P1M_T2M","142","1993-07-01","16.3","4","10",
"OBS_DEU_P1M_T2M","142","1993-08-01","16.56","4","10",
"OBS_DEU_P1M_T2M","142","1993-09-01","12.75","4","10",
"OBS_DEU_P1M_T2M","142","1993-10-01","7.6","4","10",
"OBS_DEU_P1M_T2M","142","1993-11-01","-0.06","4","10",
"OBS_DEU_P1M_T2M","142","1993-12-01","3.28","4","10",
"OBS_DEU_P1M_T2M","142","1994-01-01","2.09","4","10",
"OBS_DEU_P1M_T2M","142","1994-02-01","0.35","4","10",
"OBS_DEU_P1M_T2M","142","1994-03-01","7.53","4","10",
"OBS_DEU_P1M_T2M","142","1994-04-01","7.2","4","10",
"OBS_DEU_P1M_T2M","142","1994-05-01","13.23","4","10",
"OBS_DEU_P1M_T2M","142","1994-06-01","16.69","4","10",
"OBS_DEU_P1M_T2M","142","1994-07-01","20.57","4","10",
"OBS_DEU_P1M_T2M","142","1994-08-01","18.4","4","10",
"OBS_DEU_P1M_T2M","142","1994-09-01","13.41","4","10",
"OBS_DEU_P1M_T2M","142","1994-10-01","6.95","4","10",
"OBS_DEU_P1M_T2M","142","1994-11-01","7.32","4","10",
"OBS_DEU_P1M_T2M","142","1994-12-01","2.78","4","10",
"OBS_DEU_P1M_T2M","142","1995-01-01","-1.81","4","10",
"OBS_DEU_P1M_T2M","142","1995-02-01","4.39","4","10",
"OBS_DEU_P1M_T2M","142","1995-03-01","2.51","4","10",
"OBS_DEU_P1M_T2M","142","1995-04-01","8.42","4","10",
"OBS_DEU_P1M_T2M","142","1995-05-01","12.27","4","10",
"OBS_DEU_P1M_T2M","142","1995-06-01","13.85","4","10",
"OBS_DEU_P1M_T2M","142","1995-07-01","20.05","4","10",
"OBS_DEU_P1M_T2M","142","1995-08-01","17.21","4","10",
"OBS_DEU_P1M_T2M","142","1995-09-01","11.93","4","10",
"OBS_DEU_P1M_T2M","142","1995-10-01","11.49","4","10",
"OBS_DEU_P1M_T2M","142","1995-11-01","1.42","4","10",
"OBS_DEU_P1M_T2M","142","1995-12-01","-1.41","4","10",
"OBS_DEU_P1M_T2M","142","1996-01-01","-3.3","4","10",
"OBS_DEU_P1M_T2M","142","1996-02-01","-2.4","4","10",
"OBS_DEU_P1M_T2M","142","1996-03-01","0.62","4","10",
"OBS_DEU_P1M_T2M","142","1996-04-01","7.9","4","10",
"OBS_DEU_P1M_T2M","142","1996-05-01","11.92","4","10",
"OBS_DEU_P1M_T2M","142","1996-06-01","16.76","4","10",
"OBS_DEU_P1M_T2M","142","1996-07-01","15.97","4","10",
"OBS_DEU_P1M_T2M","142","1996-08-01","16.49","4","10",
"OBS_DEU_P1M_T2M","142","1996-09-01","10.09","4","10",
"OBS_DEU_P1M_T2M","142","1996-10-01","8.53","4","10",
"OBS_DEU_P1M_T2M","142","1996-11-01","3.65","4","10",
"OBS_DEU_P1M_T2M","142","1996-12-01","-3.76","4","10",
"OBS_DEU_P1M_T2M","142","1997-01-01","-4.17","4","10",
"OBS_DEU_P1M_T2M","142","1997-02-01","3.16","4","10",
"OBS_DEU_P1M_T2M","142","1997-03-01","5.66","4","10",
"OBS_DEU_P1M_T2M","142","1997-04-01","5.74","4","10",
"OBS_DEU_P1M_T2M","142","1997-05-01","13.01","4","10",
"OBS_DEU_P1M_T2M","142","1997-06-01","15.54","4","10",
"OBS_DEU_P1M_T2M","142","1997-07-01","16.56","4","10",
"OBS_DEU_P1M_T2M","142","1997-08-01","18.19","4","10",
"OBS_DEU_P1M_T2M","142","1997-09-01","13.15","4","10",
"OBS_DEU_P1M_T2M","142","1997-10-01","7.23","4","10",
"OBS_DEU_P1M_T2M","142","1997-11-01","3.2","4","10",
"OBS_DEU_P1M_T2M","142","1997-12-01","1.42","4","10",
"OBS_DEU_P1M_T2M","142","1998-01-01","0.89","4","10",
"OBS_DEU_P1M_T2M","142","1998-02-01","2.58","4","10",
"OBS_DEU_P1M_T2M","142","1998-03-01","4.22","4","10",
"OBS_DEU_P1M_T2M","142","1998-04-01","8.34","4","10",
"OBS_DEU_P1M_T2M","142","1998-05-01","13.8","4","10",
"OBS_DEU_P1M_T2M","142","1998-06-01","16.89","4","10",
"OBS_DEU_P1M_T2M","142","1998-07-01","17.34","4","10",
"OBS_DEU_P1M_T2M","142","1998-08-01","17.63","4","10",
"OBS_DEU_P1M_T2M","142","1998-09-01","12.71","4","10",
"OBS_DEU_P1M_T2M","142","1998-10-01","9.34","4","10",
"OBS_DEU_P1M_T2M","142","1998-11-01","1.08","4","10",
"OBS_DEU_P1M_T2M","142","1998-12-01","-0.1","4","10",
"OBS_DEU_P1M_T2M","142","1999-01-01","0.64","4","10",
"OBS_DEU_P1M_T2M","142","1999-02-01","-1.49","4","10",
"OBS_DEU_P1M_T2M","142","1999-03-01","4.9","4","10",
"OBS_DEU_P1M_T2M","142","1999-04-01","8.33","4","10",
"OBS_DEU_P1M_T2M","142","1999-05-01","14.36","4","10",
"OBS_DEU_P1M_T2M","142","1999-06-01","15.33","4","10",
"OBS_DEU_P1M_T2M","142","1999-07-01","18.16","4","10",
"OBS_DEU_P1M_T2M","142","1999-08-01","17.17","4","10",
"OBS_DEU_P1M_T2M","142","1999-09-01","15.93","4","10",
"OBS_DEU_P1M_T2M","142","1999-10-01","8.36","4","10",
"OBS_DEU_P1M_T2M","142","1999-11-01","1.55","4","10",
"OBS_DEU_P1M_T2M","142","1999-12-01","0.71","4","10",
"OBS_DEU_P1M_T2M","142","2000-01-01","-1.68","4","10",
"OBS_DEU_P1M_T2M","142","2000-02-01","3.41","4","10",
"OBS_DEU_P1M_T2M","142","2000-03-01","4.75","4","10",
"OBS_DEU_P1M_T2M","142","2000-04-01","9.56","4","10",
"OBS_DEU_P1M_T2M","142","2000-05-01","14.48","4","10",
"OBS_DEU_P1M_T2M","142","2000-06-01","17.54","4","10",
"OBS_DEU_P1M_T2M","142","2000-07-01","15.52","4","10",
"OBS_DEU_P1M_T2M","142","2000-08-01","18.15","4","10",
"OBS_DEU_P1M_T2M","142","2000-09-01","13.48","4","10",
"OBS_DEU_P1M_T2M","142","2000-10-01","9.85","4","10",
"OBS_DEU_P1M_T2M","142","2000-11-01","4.83","4","10",
"OBS_DEU_P1M_T2M","142","2000-12-01","2","4","10",
"OBS_DEU_P1M_T2M","142","2001-01-01","-0.83","4","10",
"OBS_DEU_P1M_T2M","142","2001-02-01","1.98","4","10",
"OBS_DEU_P1M_T2M","142","2001-03-01","5.88","4","10",
"OBS_DEU_P1M_T2M","142","2001-04-01","6.75","4","10",
"OBS_DEU_P1M_T2M","142","2001-05-01","15.04","4","10",
"OBS_DEU_P1M_T2M","142","2001-06-01","14.59","4","10",
"OBS_DEU_P1M_T2M","142","2001-07-01","18.05","4","10",
"OBS_DEU_P1M_T2M","142","2001-08-01","18.45","4","10",
"OBS_DEU_P1M_T2M","142","2001-09-01","10.85","4","10",
"OBS_DEU_P1M_T2M","142","2001-10-01","11.91","4","10",
"OBS_DEU_P1M_T2M","142","2001-11-01","2","4","10",
"OBS_DEU_P1M_T2M","142","2001-12-01","-1.68","4","10",
"OBS_DEU_P1M_T2M","142","2002-01-01","-0.93","4","10",
"OBS_DEU_P1M_T2M","142","2002-02-01","4.57","4","10",
"OBS_DEU_P1M_T2M","142","2002-03-01","4.95","4","10",
"OBS_DEU_P1M_T2M","142","2002-04-01","7.92","4","10",
"OBS_DEU_P1M_T2M","142","2002-05-01","13.52","4","10",
"OBS_DEU_P1M_T2M","142","2002-06-01","18.4","4","10",
"OBS_DEU_P1M_T2M","142","2002-07-01","17.67","4","10",
"OBS_DEU_P1M_T2M","142","2002-08-01","17.91","4","10",
"OBS_DEU_P1M_T2M","142","2002-09-01","11.46","4","10",
"OBS_DEU_P1M_T2M","142","2002-10-01","8.75","4","10",
"OBS_DEU_P1M_T2M","142","2002-11-01","5.8","4","10",
"OBS_DEU_P1M_T2M","142","2002-12-01","1.39","4","10",
"OBS_DEU_P1M_T2M","142","2003-01-01","-1.19","4","10",
"OBS_DEU_P1M_T2M","142","2003-02-01","-4.94","4","10",
"OBS_DEU_P1M_T2M","142","2003-03-01","4.83","4","10",
"OBS_DEU_P1M_T2M","142","2003-04-01","8.4","4","10",
"OBS_DEU_P1M_T2M","142","2003-05-01","14.91","4","10",
"OBS_DEU_P1M_T2M","142","2003-06-01","21.1","4","10",
"OBS_DEU_P1M_T2M","142","2003-07-01","18.85","4","10",
"OBS_DEU_P1M_T2M","142","2003-08-01","21.73","4","10",
"OBS_DEU_P1M_T2M","142","2003-09-01","12.98","4","10",
"OBS_DEU_P1M_T2M","142","2003-10-01","5.81","4","10",
"OBS_DEU_P1M_T2M","142","2003-11-01","3.91","4","10",
"OBS_DEU_P1M_T2M","142","2003-12-01","-0.1","4","10",
"OBS_DEU_P1M_T2M","142","2004-01-01","-0.69","4","10",
"OBS_DEU_P1M_T2M","142","2004-02-01","1.61","4","10",
"OBS_DEU_P1M_T2M","142","2004-03-01","2.59","4","10",
"OBS_DEU_P1M_T2M","142","2004-04-01","8.94","4","10",
"OBS_DEU_P1M_T2M","142","2004-05-01","11.35","4","10",
"OBS_DEU_P1M_T2M","142","2004-06-01","15.66","4","10",
"OBS_DEU_P1M_T2M","142","2004-07-01","17.33","4","10",
"OBS_DEU_P1M_T2M","142","2004-08-01","18.21","4","10",
"OBS_DEU_P1M_T2M","142","2004-09-01","13.76","4","10",
"OBS_DEU_P1M_T2M","142","2004-10-01","10.01","4","10",
"OBS_DEU_P1M_T2M","142","2004-11-01","3.29","4","10",
"OBS_DEU_P1M_T2M","142","2004-12-01","-0.94","4","10",
"OBS_DEU_P1M_T2M","142","2005-01-01","-0.32","4","10",
"OBS_DEU_P1M_T2M","142","2005-02-01","-3.51","4","10",
"OBS_DEU_P1M_T2M","142","2005-03-01","2.29","4","10",
"OBS_DEU_P1M_T2M","142","2005-04-01","9.1","4","10",
"OBS_DEU_P1M_T2M","142","2005-05-01","13.02","4","10",
"OBS_DEU_P1M_T2M","142","2005-06-01","17.31","4","10",
"OBS_DEU_P1M_T2M","142","2005-07-01","17.88","4","10",
"OBS_DEU_P1M_T2M","142","2005-08-01","15.72","4","10",
"OBS_DEU_P1M_T2M","142","2005-09-01","14.39","4","10",
"OBS_DEU_P1M_T2M","142","2005-10-01","9.63","4","10",
"OBS_DEU_P1M_T2M","142","2005-11-01","2.3","4","10",
"OBS_DEU_P1M_T2M","142","2005-12-01","-1.34","4","10",
"OBS_DEU_P1M_T2M","142","2006-01-01","-3.91","4","10",
"OBS_DEU_P1M_T2M","142","2006-02-01","-1.62","4","10",
"OBS_DEU_P1M_T2M","142","2006-03-01","1.29","4","10",
"OBS_DEU_P1M_T2M","142","2006-04-01","8.1","4","10",
"OBS_DEU_P1M_T2M","142","2006-05-01","12.88","4","10",
"OBS_DEU_P1M_T2M","142","2006-06-01","17.07","4","10",
"OBS_DEU_P1M_T2M","142","2006-07-01","21.5","4","10",
"OBS_DEU_P1M_T2M","142","2006-08-01","14.62","4","10",
"OBS_DEU_P1M_T2M","142","2006-09-01","16.13","4","10",
"OBS_DEU_P1M_T2M","142","2006-10-01","11.41","4","10",
"OBS_DEU_P1M_T2M","142","2006-11-01","5.33","4","10",
"OBS_DEU_P1M_T2M","142","2006-12-01","2.05","4","10",
"OBS_DEU_P1M_T2M","142","2007-01-01","3.88","4","10",
"OBS_DEU_P1M_T2M","142","2007-02-01","3.88","4","10",
"OBS_DEU_P1M_T2M","142","2007-03-01","5.28","4","10",
"OBS_DEU_P1M_T2M","142","2007-04-01","12.01","4","10",
"OBS_DEU_P1M_T2M","142","2007-05-01","14.49","4","10",
"OBS_DEU_P1M_T2M","142","2007-06-01","17.55","4","10",
"OBS_DEU_P1M_T2M","142","2007-07-01","17.68","4","10",
"OBS_DEU_P1M_T2M","142","2007-08-01","16.71","4","10",
"OBS_DEU_P1M_T2M","142","2007-09-01","11.84","4","10",
"OBS_DEU_P1M_T2M","142","2007-10-01","7.83","4","10",
"OBS_DEU_P1M_T2M","142","2007-11-01","1.7","4","10",
"OBS_DEU_P1M_T2M","142","2007-12-01","-0.08","4","10",
"OBS_DEU_P1M_T2M","142","2008-01-01","2.21","4","10",
"OBS_DEU_P1M_T2M","142","2008-02-01","3.06","4","10",
"OBS_DEU_P1M_T2M","142","2008-03-01","3.99","4","10",
"OBS_DEU_P1M_T2M","142","2008-04-01","7.91","4","10",
"OBS_DEU_P1M_T2M","142","2008-05-01","14.5","4","10",
"OBS_DEU_P1M_T2M","142","2008-06-01","17.39","4","10",
"OBS_DEU_P1M_T2M","142","2008-07-01","17.62","4","10",
"OBS_DEU_P1M_T2M","142","2008-08-01","17.54","4","10",
"OBS_DEU_P1M_T2M","142","2008-09-01","11.87","4","10",
"OBS_DEU_P1M_T2M","142","2008-10-01","8.76","4","10",
"OBS_DEU_P1M_T2M","142","2008-11-01","3.79","4","10",
"OBS_DEU_P1M_T2M","142","2008-12-01","0.29","4","10",
"OBS_DEU_P1M_T2M","142","2009-01-01","-3.59","4","10",
"OBS_DEU_P1M_T2M","142","2009-02-01","-1.16","4","10",
"OBS_DEU_P1M_T2M","142","2009-03-01","3.2","4","10",
"OBS_DEU_P1M_T2M","142","2009-04-01","11.75","4","10",
"OBS_DEU_P1M_T2M","142","2009-05-01","14.24","4","10",
"OBS_DEU_P1M_T2M","142","2009-06-01","15.35","4","10",
"OBS_DEU_P1M_T2M","142","2009-07-01","17.9","4","10",
"OBS_DEU_P1M_T2M","142","2009-08-01","18.91","4","10",
"OBS_DEU_P1M_T2M","142","2009-09-01","14.94","4","10",
"OBS_DEU_P1M_T2M","142","2009-10-01","8.15","4","10",
"OBS_DEU_P1M_T2M","142","2009-11-01","6.13","4","10",
"OBS_DEU_P1M_T2M","142","2009-12-01","-0.19","4","10",
"OBS_DEU_P1M_T2M","142","2010-01-01","-3.39","4","10",
"OBS_DEU_P1M_T2M","142","2010-02-01","-0.73","4","10",
"OBS_DEU_P1M_T2M","142","2010-03-01","3.81","4","10",
"OBS_DEU_P1M_T2M","142","2010-04-01","8.7","4","10",
"OBS_DEU_P1M_T2M","142","2010-05-01","11.07","4","10",
"OBS_DEU_P1M_T2M","142","2010-06-01","16.55","4","10",
"OBS_DEU_P1M_T2M","142","2010-07-01","19.79","4","10",
"OBS_DEU_P1M_T2M","142","2010-08-01","16.6","4","10",
"OBS_DEU_P1M_T2M","142","2010-09-01","11.74","4","10",
"OBS_DEU_P1M_T2M","142","2010-10-01","7.38","4","10",
"OBS_DEU_P1M_T2M","142","2010-11-01","4.42","4","10",
"OBS_DEU_P1M_T2M","142","2010-12-01","-3.02","4","10",
"OBS_DEU_P1M_T2M","142","2011-01-01","-0.49","4","10",
"OBS_DEU_P1M_T2M","142","2011-02-01","0.68","4","10",
"OBS_DEU_P1M_T2M","142","2011-03-01","5.07","4","10",
"OBS_DEU_P1M_T2M","142","2011-04-01","11.3","4","10",
"OBS_DEU_P1M_T2M","142","2011-05-01","14.27","4","10",
"OBS_DEU_P1M_T2M","142","2011-06-01","16.35","4","10",
"OBS_DEU_P1M_T2M","142","2011-07-01","15.95","4","10",
"OBS_DEU_P1M_T2M","142","2011-08-01","18.9","4","10",
"OBS_DEU_P1M_T2M","142","2011-09-01","15.17","4","10",
"OBS_DEU_P1M_T2M","142","2011-10-01","8.28","4","10",
"OBS_DEU_P1M_T2M","142","2011-11-01","2.68","4","10",
"OBS_DEU_P1M_T2M","142","2011-12-01","3","4","10",
"OBS_DEU_P1M_T2M","142","2012-01-01","0.92","4","10",
"OBS_DEU_P1M_T2M","142","2012-02-01","-4.54","4","10",
"OBS_DEU_P1M_T2M","142","2012-03-01","6.51","4","10",
"OBS_DEU_P1M_T2M","142","2012-04-01","8.59","4","10",
"OBS_DEU_P1M_T2M","142","2012-05-01","14.46","4","10",
"OBS_DEU_P1M_T2M","142","2012-06-01","17.08","4","10",
"OBS_DEU_P1M_T2M","142","2012-07-01","18.13","4","10",
"OBS_DEU_P1M_T2M","142","2012-08-01","18.8","4","10",
"OBS_DEU_P1M_T2M","142","2012-09-01","13.71","4","10",
"OBS_DEU_P1M_T2M","142","2012-10-01","8.25","4","10",
"OBS_DEU_P1M_T2M","142","2012-11-01","4.55","4","10",
"OBS_DEU_P1M_T2M","142","2012-12-01","0.76","4","10",
"OBS_DEU_P1M_T2M","142","2013-01-01","-0.3","4","10",
"OBS_DEU_P1M_T2M","142","2013-02-01","-1.99","4","10",
"OBS_DEU_P1M_T2M","142","2013-03-01","1.08","4","10",
"OBS_DEU_P1M_T2M","142","2013-04-01","8.54","4","10",
"OBS_DEU_P1M_T2M","142","2013-05-01","11.29","4","10",
"OBS_DEU_P1M_T2M","142","2013-06-01","15.67","4","10",
"OBS_DEU_P1M_T2M","142","2013-07-01","20.29","4","10",
"OBS_DEU_P1M_T2M","142","2013-08-01","18.07","4","10",
"OBS_DEU_P1M_T2M","142","2013-09-01","13.36","4","10",
"OBS_DEU_P1M_T2M","142","2013-10-01","9.7","4","10",
"OBS_DEU_P1M_T2M","142","2013-11-01","3.7","4","10",
"OBS_DEU_P1M_T2M","142","2013-12-01","1.23","4","10",
"OBS_DEU_P1M_T2M","142","2014-01-01","1.82","4","10",
"OBS_DEU_P1M_T2M","142","2014-02-01","3.24","4","10",
"OBS_DEU_P1M_T2M","142","2014-03-01","6.82","4","10",
"OBS_DEU_P1M_T2M","142","2014-04-01","10.33","4","10",
"OBS_DEU_P1M_T2M","142","2014-05-01","12.21","4","10",
"OBS_DEU_P1M_T2M","142","2014-06-01","17.1","4","10",
"OBS_DEU_P1M_T2M","142","2014-07-01","18.29","4","10",
"OBS_DEU_P1M_T2M","142","2014-08-01","15.95","4","10",
"OBS_DEU_P1M_T2M","142","2014-09-01","14.02","4","10",
"OBS_DEU_P1M_T2M","142","2014-10-01","11.04","4","10",
"OBS_DEU_P1M_T2M","142","2014-11-01","5.24","4","10",
"OBS_DEU_P1M_T2M","142","2014-12-01","2.39","4","10",
"OBS_DEU_P1M_T2M","142","2015-01-01","1.21","4","10",
"OBS_DEU_P1M_T2M","142","2015-02-01","-1.83","4","10",
"OBS_DEU_P1M_T2M","142","2015-03-01","5.03","4","10",
"OBS_DEU_P1M_T2M","142","2015-04-01","8.81","4","10",
"OBS_DEU_P1M_T2M","142","2015-05-01","13.2","4","10",
"OBS_DEU_P1M_T2M","142","2015-06-01","17.1","4","10",
"OBS_DEU_P1M_T2M","142","2015-07-01","21.1","4","10",
"OBS_DEU_P1M_T2M","142","2015-08-01","20.7","4","10",
"OBS_DEU_P1M_T2M","142","2015-09-01","13","4","10",
"OBS_DEU_P1M_T2M","142","2015-10-01","8.13","4","10",
"OBS_DEU_P1M_T2M","142","2015-11-01","6.71","4","10",
"OBS_DEU_P1M_T2M","142","2015-12-01","4.24","4","10",
"OBS_DEU_P1M_T2M","142","2016-01-01","1.23","4","10",
"OBS_DEU_P1M_T2M","142","2016-02-01","3.6","4","10",
"OBS_DEU_P1M_T2M","142","2016-03-01","3.81","4","10",
"OBS_DEU_P1M_T2M","142","2016-04-01","8.26","4","10",
"OBS_DEU_P1M_T2M","142","2016-05-01","12.78","4","10",
"OBS_DEU_P1M_T2M","142","2016-06-01","16.69","4","10",
"OBS_DEU_P1M_T2M","142","2016-07-01","19.12","4","10",
"OBS_DEU_P1M_T2M","142","2016-08-01","18.11","4","10",
"OBS_DEU_P1M_T2M","142","2016-09-01","16.2","4","10",
"OBS_DEU_P1M_T2M","142","2016-10-01","8","4","10",
"OBS_DEU_P1M_T2M","142","2016-11-01","3.43","4","10",
"OBS_DEU_P1M_T2M","142","2016-12-01","0.26","4","10",
"OBS_DEU_P1M_T2M","142","2017-01-01","-5.25","4","10",
"OBS_DEU_P1M_T2M","142","2017-02-01","2.65","4","10",
"OBS_DEU_P1M_T2M","142","2017-03-01","7.19","4","10",
"OBS_DEU_P1M_T2M","142","2017-04-01","7.34","4","7",
"OBS_DEU_P1M_T2M","142","2017-05-01","14.12","4","3",
"OBS_DEU_P1M_T2M","142","2017-06-01","18.93","4","3",
"OBS_DEU_P1M_T2M","142","2017-07-01","18.84","4","3",
"OBS_DEU_P1M_T2M","142","2017-08-01","18.94","4","3",
"OBS_DEU_P1M_T2M","142","2017-09-01","12.02","4","3",
"OBS_DEU_P1M_T2M","142","2017-10-01","10.31","4","3",
"OBS_DEU_P1M_T2M","142","2017-11-01","4.08","4","3",
"OBS_DEU_P1M_T2M","142","2017-12-01","1.08","4","3",
"OBS_DEU_P1M_T2M","142","2018-01-01","3.57","4","3",
"OBS_DEU_P1M_T2M","142","2018-02-01","-2.85","4","3",
"OBS_DEU_P1M_T2M","142","2018-03-01","2.7","4","3",
"OBS_DEU_P1M_T2M","142","2018-04-01","13.08","4","3",
"OBS_DEU_P1M_T2M","142","2018-05-01","15.92","4","3",
"OBS_DEU_P1M_T2M","142","2018-06-01","17.75","4","3",
"OBS_DEU_P1M_T2M","142","2018-07-01","19.6","4","3",
"OBS_DEU_P1M_T2M","142","2018-08-01","20.3","4","3",
"OBS_DEU_P1M_T2M","142","2018-09-01","15.05","4","3",
"OBS_DEU_P1M_T2M","142","2018-10-01","10.19","4","3",
"OBS_DEU_P1M_T2M","142","2018-11-01","4.04","4","3",
"OBS_DEU_P1M_T2M","142","2018-12-01","2.52","4","3",
"OBS_DEU_P1M_T2M","142","2019-01-01","-0.88","4","3",
"OBS_DEU_P1M_T2M","142","2019-02-01","2.55","4","3",
"OBS_DEU_P1M_T2M","142","2019-03-01","6.26","4","3",
"OBS_DEU_P1M_T2M","142","2019-04-01","9.84","4","3",
"OBS_DEU_P1M_T2M","142","2019-05-01","10.69","4","3",
"OBS_DEU_P1M_T2M","142","2019-06-01","19.73","4","3",
"OBS_DEU_P1M_T2M","142","2019-07-01","19.33","4","3",
"OBS_DEU_P1M_T2M","142","2019-08-01","18.85","4","3",
"OBS_DEU_P1M_T2M","142","2019-09-01","13.9","4","3",
"OBS_DEU_P1M_T2M","142","2019-10-01","10.49","4","3",
"OBS_DEU_P1M_T2M","142","2019-11-01","4.55","4","3",
"OBS_DEU_P1M_T2M","142","2019-12-01","2.38","4","3",
"OBS_DEU_P1M_T2M","142","2020-01-01","1.85","4","3",
"OBS_DEU_P1M_T2M","142","2020-02-01","4.87","4","3",
"OBS_DEU_P1M_T2M","142","2020-03-01","5.05","4","3",
"OBS_DEU_P1M_T2M","142","2020-04-01","11.12","4","3",
"OBS_DEU_P1M_T2M","142","2020-05-01","12.32","4","3",
"OBS_DEU_P1M_T2M","142","2020-06-01","16.08","4","3",
"OBS_DEU_P1M_T2M","142","2020-07-01","18.8","4","3",
"OBS_DEU_P1M_T2M","142","2020-08-01","19.16","4","3",
"OBS_DEU_P1M_T2M","142","2020-09-01","14.73","4","3",
"OBS_DEU_P1M_T2M","142","2020-10-01","9.05","4","3",
"OBS_DEU_P1M_T2M","142","2020-11-01","4.57","4","3",
"OBS_DEU_P1M_T2M","142","2020-12-01","1.01","4","3",
